"AAPL.Close","ABBV.Close","ABT.Close","ACN.Close","ADBE.Close","AGN.Close","AIG.Close","ALL.Close","AMGN.Close","AMZN.Close","AXP.Close","BA.Close","BAC.Close","BIIB.Close","BK.Close","BKNG.Close","BLK.Close","BMY.Close","BRK.B.Close","C.Close","CAT.Close","CELG.Close","CHTR.Close","CL.Close","CMCSA.Close","COF.Close","COP.Close","COST.Close","CSCO.Close","CVS.Close","CVX.Close","DHR.Close","DIS.Close","DUK.Close","DWDP.Close","EMR.Close","EXC.Close","F.Close","FB.Close","FDX.Close","GD.Close","GE.Close","GILD.Close","GM.Close","GOOG.Close","GOOGL.Close","GS.Close","HD.Close","HON.Close","IBM.Close","INTC.Close","JNJ.Close","JPM.Close","KHC.Close","KMI.Close","KO.Close","LLY.Close","LMT.Close","LOW.Close","MA.Close","MCD.Close","MDLZ.Close","MDT.Close","MET.Close","MMM.Close","MO.Close","MRK.Close","MS.Close","MSFT.Close","NEE.Close","NFLX.Close","NKE.Close","NVDA.Close","ORCL.Close","OXY.Close","PEP.Close","PFE.Close","PG.Close","PM.Close","PYPL.Close","QCOM.Close","RTN.Close","SBUX.Close","SLB.Close","SO.Close","SPG.Close","T.Close","TGT.Close","TXN.Close","UNH.Close","UNP.Close","UPS.Close","USB.Close","UTX.Close","V.Close","VZ.Close","WBA.Close","WFC.Close","WMT.Close","XOM.Close"
"2018-09-21",217.660004,92.260002,69.050003,174.190002,260.880005,191.309998,54.669998,101.82,205.100006,1915.01001,110.900002,372.230011,31.030001,345.410004,53.389999,1956.73999,487.609985,62.25,220.520004,74.150002,156.380005,87.720001,332.589996,69.089996,37.900002,99.010002,76.279999,234.759995,48.560001,79.589996,121.129997,108.080002,110.400002,79.82,46.866173,78.010002,43.650002,9.85,162.929993,247.320007,204.660004,11.701923,75.510002,35.32,1166.089966,1172.119995,235.339996,212.389999,160.387207,151.350006,46.66,142.880005,117.849998,57.119999,18.059999,46.580002,106.330002,337.660004,116.839996,221.899994,165.300003,43.939999,97.849998,48.790001,216.330002,62.549999,71.099998,49.41,114.260002,170.759995,361.190002,85.550003,263.450012,51.099998,79.599998,114.910004,44.060001,85.82,83.75,90.620003,73.699997,203.460007,57.450001,61.130001,44.009998,180.479996,33.779999,87.309998,110.050003,266.670013,164.990005,118.489998,55.139999,142.080002,150.050003,54.419998,73,54.990002,95.900002,85.169998
"2018-09-24",220.789993,93.419998,71.440002,172.630005,264.089996,187.979996,54.650002,100.379997,207.210007,1934.359985,109.849998,367.98999,30.74,347.019989,52.369999,1958.76001,482.070007,61.59,218.130005,73.839996,154,87.559998,327.040009,67.940002,35.630001,97.629997,77.059998,233.339996,48.439999,78.739998,122.620003,107.830002,112.769997,79.610001,45.864155,77.480003,43.200001,9.59,165.410004,243.839996,202.830002,11.288462,75.620003,34.75,1173.369995,1179.560059,232.899994,207.990005,158.585327,150.029999,46.91,140.470001,116.720001,56.52,17.889999,46.07,105.589996,337.579987,115.010002,221.350006,163.309998,43.450001,98.860001,48.32,213.509995,61.060001,70.779999,48.560001,114.669998,168.809998,369.609985,84.269997,265.700012,51.240002,80.75,112.269997,43.93,84.269997,81.610001,89.620003,73.580002,202.360001,56.689999,61.599998,43.830002,176.669998,33.91,87.239998,109.800003,267.359985,163.179993,117.330002,54.419998,140.339996,149.110001,53.540001,72.199997,54.259998,94.919998,86.599998
"2018-09-25",222.190002,93.779999,72.199997,172.820007,267.839996,187.600006,54.41,99.800003,206.460007,1974.550049,109.870003,367.230011,30.67,341.649994,52.310001,1955.01001,479.089996,61.82,218.050003,73.510002,154.089996,87.57,323.369995,67.139999,35.400002,97.470001,78.110001,232.929993,48.470001,77.610001,123.370003,108.019997,113.629997,78.809998,45.696033,77.209999,42.580002,9.39,164.910004,239.199997,203.479996,10.836538,74.989998,33.549999,1184.650024,1193.890015,232.5,207.460007,158.681168,148.910004,45.91,138.639999,116.389999,55.66,17.879999,45.68,105.699997,343.540009,115.199997,222.119995,166.410004,43.259998,99,47.919998,210.639999,60.709999,70.650002,48.279999,114.449997,166.850006,369.429993,84.790001,268.410004,51.720001,81.309998,111.970001,43.790001,83.120003,79.910004,90.040001,72.739998,205.179993,56.900002,62.529999,42.73,176.990005,33.759998,87.309998,107.550003,263.51001,163.220001,116.260002,54.259998,139.710007,149.580002,53.049999,72.209999,54.23,95.099998,86.5
"2018-09-26",220.419998,94.18,72.839996,172.970001,268.470001,190.460007,54.049999,98.849998,206.830002,1974.849976,108.010002,365.029999,30.129999,349.369995,51.919998,1967.51001,474.829987,61.619999,216.110001,72.449997,153.169998,88.300003,321.670013,67.099998,35.369999,96.190002,77.279999,233.809998,48.41,78.43,121.949997,108.900002,115.209999,78.089996,44.983189,76.650002,42.200001,9.27,166.949997,241.110001,201.860001,10.951923,75.650002,33.73,1180.48999,1194.060059,228.880005,207.520004,158.872864,151.610001,45.700001,138.160004,115.019997,55.169998,17.610001,45.849998,106.309998,342.880005,114.790001,222.259995,165.759995,43.240002,99.169998,47.189999,211.070007,60.810001,70.330002,47.700001,113.980003,164.449997,377.880005,83.699997,266.920013,51.630001,81.010002,111.5,43.68,83.260002,80.5,89.849998,71.760002,205.240005,57.27,60.880001,42.66,175.309998,33.349998,87.889999,106.220001,262.910004,162.789993,116.699997,53.610001,139.559998,149.270004,53.139999,72.959999,53.16,94.589996,85.779999
"2018-09-27",224.949997,94.139999,73.019997,170.050003,269.910004,190.529999,53.389999,98.150002,208.889999,2012.97998,107.849998,367.390015,29.940001,355.600006,51.540001,1969.339966,477.890015,61.950001,216.699997,72.949997,152.470001,89.25,325.070007,66.730003,35.220001,95.459999,77.519997,234,48.330002,78.760002,122.470001,108.18,116.040001,78.940002,43.934097,76.790001,42.810001,9.23,168.839996,240.699997,202.080002,11.086538,76.580002,33.669998,1194.640015,1207.359985,227.740005,206.839996,158.489487,151.5,45.880001,138.220001,114.519997,55.040001,17.559999,46.009998,106.690002,346.049988,114.5,222.309998,166.529999,43.07,97.699997,46.900002,210.110001,60.77,70.720001,47.77,114.410004,165.589996,380.709991,84.540001,267.399994,51.689999,81.169998,111.050003,43.900002,82.860001,81.510002,88.989998,71.709999,205.940002,57.34,61.169998,43.240002,175.470001,33.419998,87.510002,107.290001,264.649994,163.800003,116.730003,52.93,139.679993,150.020004,53.59,73.809998,52.82,94.129997,85.769997
"2018-09-28",225.740005,94.580002,73.360001,170.199997,269.950012,190.479996,53.240002,98.699997,207.289993,2003,106.489998,371.899994,29.459999,353.309998,50.990002,1984,471.329987,62.080002,214.110001,71.739998,152.490005,89.489998,325.880005,66.949997,35.41,94.93,77.400002,234.880005,48.650002,78.720001,122.279999,108.660004,116.940002,80.019997,43.24815,76.580002,43.66,9.25,164.460007,240.789993,204.720001,10.855769,77.209999,33.669998,1193.469971,1207.079956,224.240005,207.149994,159.486267,151.210007,47.290001,138.169998,112.839996,55.110001,17.73,46.189999,107.309998,345.959991,114.82,222.610001,167.289993,42.959999,98.370003,46.720001,210.710007,60.310001,70.940002,46.57,114.370003,167.600006,374.130005,84.720001,281.019989,51.560001,82.169998,111.800003,44.07,83.230003,81.540001,87.839996,72.029999,206.660004,56.84,60.919998,43.599998,176.75,33.580002,88.209999,107.290001,266.040009,162.830002,116.75,52.810001,139.809998,150.089996,53.389999,72.900002,52.560001,93.910004,85.019997
"2018-10-01",227.259995,95,74.120003,173.509995,275.48999,192.330002,53.080002,98.529999,206.910004,2004.359985,107.900002,382.290009,29.65,352.559998,51.900002,1989.209961,473.470001,62.099998,214.779999,71.93,152.279999,89.879997,321.589996,67.07,35.52,94.949997,79.889999,234.649994,48.869999,79.5,124.389999,109.290001,116.239998,79.550003,43.591122,77.639999,43.41,9.32,162.440002,239.929993,205.5,11.625,77.959999,34.200001,1195.310059,1208.530029,225.330002,207.600006,161.279068,153,46.450001,139.690002,113.5,55.540001,18.18,46.23,107.599998,347.929993,114.07,223.770004,166.669998,42.830002,99.489998,46.77,212.190002,60.330002,71.529999,46.630001,115.610001,166.990005,381.429993,84.459999,289.359985,51.799999,83.129997,110.709999,44.27,83.669998,81.82,87.550003,72.599998,207.509995,55.580002,61.59,43.18,176.639999,33.490002,88.470001,107.739998,269.100006,164.300003,117.459999,52.830002,140.919998,150.789993,53.84,72.459999,52.25,94.400002,85.809998
"2018-10-02",229.279999,94.230003,73.809998,173.149994,272,193.419998,53.119999,98.849998,207.669998,1971.310059,108.389999,386.369995,29.58,345.410004,51.75,1976.589966,477.209991,62.799999,215.289993,71.800003,154.820007,91.860001,326.890015,67.389999,35.700001,95.529999,78.279999,236.350006,49.009998,79.239998,124.739998,108.959999,117.660004,80.419998,43.591122,77.860001,44.009998,9.2,159.330002,239,204.979996,11.846154,78.669998,33.299999,1200.109985,1207.640015,226.070007,204.75,160.88179,153.75,48.099998,140.479996,113.970001,55.93,18.08,46.509998,107.959999,349.070007,112.589996,222.369995,165.179993,43.23,99.019997,46.360001,215.710007,61.290001,71.75,46.630001,115.150002,169.339996,377.140015,82.769997,286.480011,50.23,82.870003,108.720001,44.220001,84.360001,83.519997,86.68,73.349998,208.039993,55.59,61.889999,43.43,176.050003,33.919998,86.620003,108.459999,270.630005,163.149994,116.989998,52.740002,141.449997,149.669998,54.419998,73.489998,52.130001,95.150002,86.459999
"2018-10-03",232.070007,96.010002,72.040001,174.139999,270.51001,193.460007,53.27,98.82,206.899994,1952.76001,108.449997,392.299988,30,352.75,52.18,1972.630005,474.369995,62.650002,216.399994,72.360001,158.220001,91.870003,325.290009,65.919998,35.189999,96.730003,78.57,233.199997,49.139999,79.900002,125.309998,108.529999,116.910004,79.190002,43.301949,78.519997,43.099998,9.13,162.429993,240.940002,205.720001,12,79,34,1202.949951,1211.530029,227.779999,203.740005,160.251938,153.220001,48.759998,139.029999,115.040001,55.599998,18.24,45.869999,108.620003,347.440002,111.75,223.130005,164.660004,42.779999,97.470001,47.02,215.759995,60.860001,71.370003,47.110001,115.169998,168.240005,377.049988,82.5,286.730011,49.75,82.449997,107.519997,44.810001,83.029999,82.910004,87.150002,72.639999,206.970001,55.470001,62.619999,42.790001,173.100006,33.919998,85.970001,108.18,270.899994,163.059998,117.779999,53.43,141.020004,149.369995,54.290001,73.800003,52.650002,94.07,86.150002
"2018-10-04",227.990005,93.839996,71.82,171.860001,263.709991,191.860001,53.900002,99.440002,203.470001,1909.420044,107.739998,389.98999,30.43,343.100006,52.68,1933.400024,474.149994,62.360001,218.970001,72.620003,156.75,88.599998,324.679993,64.919998,35.209999,96.629997,78.279999,231.679993,48.380001,79.389999,124.949997,107,116.129997,79.940002,43.046402,78.160004,43.240002,9.15,158.850006,239.070007,205.910004,12.173077,76.559998,34.25,1168.189941,1177.069946,227.479996,198.850006,159.602707,151.309998,48.130001,139.350006,115.269997,55.52,18.27,45.849998,112.989998,349.459991,110.779999,216.149994,165.800003,42.369999,96.980003,47.77,213.839996,61.779999,71.220001,47.27,112.790001,169.25,363.649994,80.18,279.290009,49.470001,82.18,106.610001,44.700001,81.919998,83.82,84.339996,72.379997,208.210007,55.889999,62.849998,42.98,169.080002,34.119999,84.839996,105.870003,268.320007,164.440002,117.309998,53.68,140.389999,146.759995,55.02,73.339996,53.509998,94.209999,85.580002
"2018-10-05",224.289993,94.379997,71.580002,171.229996,263.220001,190.169998,53.599998,99.589996,204.020004,1889.650024,107.230003,386.470001,30.23,342.079987,52.59,1903.839966,470.859985,62.41,219.460007,72.419998,153.309998,87.269997,316.040009,64.709999,34.560001,96.059998,78.389999,218.820007,48.130001,78.669998,125.330002,106.980003,114.779999,81.400002,42.494957,78.059998,43.810001,9.12,157.330002,236.059998,206.320007,12.673077,76.239998,34.119999,1157.349976,1167.829956,225.710007,196.380005,158.982559,149.029999,47.029999,139.100006,114.620003,55.889999,18.059999,45.880001,115.019997,347.209991,109.739998,213.259995,166.570007,42.419998,97.169998,47.279999,213.190002,62.07,71.029999,46.75,112.129997,172.369995,351.350006,80.120003,269.859985,49.349998,81.400002,106.489998,44.91,82.150002,84.099998,83.18,71.209999,206.75,55.759998,63,43.709999,171.279999,33.990002,84.519997,103.279999,269.200012,163.770004,117.239998,53.48,139.059998,145.360001,54.939999,72.510002,53.189999,93.309998,85.339996
"2018-10-08",223.770004,94.809998,71.440002,169.899994,254.690002,189.630005,54.049999,100.089996,205.570007,1864.420044,106.989998,385.769989,30.27,343.029999,52.779999,1900.900024,471.459991,62.900002,222.059998,72.589996,153.350006,87.489998,320.23999,65.349998,35.18,96.43,78.279999,223.929993,47.52,79.800003,124.839996,105.610001,116.019997,82.139999,42.474781,77.900002,44.009998,9.26,157.25,234.990005,207.160004,13.086538,76.400002,34.25,1148.969971,1155.920044,225.350006,198.410004,159.748062,148.389999,47.029999,139.389999,115.32,57.060001,18.209999,46.48,115.459999,349.929993,109.900002,208.259995,167.770004,42.919998,95.970001,47.759998,214.369995,63.169998,71.459999,47.02,110.849998,173.320007,349.100006,80.230003,265.769989,49.360001,81.75,108.190002,45.279999,82.400002,84.889999,80.550003,70.93,206.820007,56.540001,62.939999,43.919998,174.910004,34.110001,85.400002,101.93,269.01001,164.559998,118.779999,53.93,139.589996,141.889999,55.02,74.150002,53.669998,94.690002,86.129997
"2018-10-09",226.869995,94.57,71.290001,168.800003,254.160004,192.160004,53.82,100.459999,206,1870.319946,106.660004,385.440002,29.98,344.570007,52.23,1870.5,459.709991,63.23,223.759995,71.889999,149.460007,86.760002,322.640015,65.07,35.439999,96,79.400002,224.169998,47.490002,79.489998,126.82,106.730003,116.889999,82.25,40.914593,75.980003,44.02,8.95,157.899994,229.75,204.160004,13.028846,76.540001,32.650002,1138.819946,1145.170044,222.910004,195.75,155.949615,147.240005,46.549999,139.199997,114.519997,56.07,18.57,46.389999,115.449997,347.309998,109.169998,209.759995,169.830002,42.759998,96.190002,47.439999,210.419998,63.099998,72.339996,46.16,112.260002,173.729996,355.709991,80.419998,265.540009,48.869999,82.230003,108.120003,45.470001,82.199997,84.629997,80.029999,70.129997,204.589996,57.709999,63.110001,44.119999,175.100006,33.5,85.660004,102.870003,270.109985,162.389999,117.919998,53.950001,135.880005,142.309998,54.990002,73.559998,53.529999,97.080002,86.510002
"2018-10-10",216.360001,93.080002,68.919998,161.740005,237.910004,187.139999,52.389999,96.870003,201.199997,1755.25,103.57,367.470001,29.24,337.529999,50.720001,1788.73999,426.76001,60.77,213.100006,69.949997,143.720001,84.230003,310.130005,63.830002,34.279999,93.57,75.089996,221.050003,45.630001,78.919998,122.599998,103.839996,112.860001,81.879997,39.892403,73.349998,43.560001,8.82,151.380005,221.460007,197.820007,12.769231,74.779999,32.599998,1081.219971,1092.160034,214.889999,193.699997,151.763565,142.690002,44.799999,137.729996,111.470001,55.740002,18,45.68,113.339996,336.75,106.290001,196.690002,168.369995,42.27,95.07,46.16,202.149994,62.91,70.449997,44.619999,106.160004,172.75,325.890015,74.940002,245.690002,47.400002,77.919998,107.339996,44.509998,81.440002,84.620003,75.449997,66.730003,197.600006,56.009998,60.82,43.939999,172.619995,32.849998,85.199997,99.239998,263.079987,154.460007,116.650002,53.330002,131.119995,135.520004,54.330002,72.309998,52.43,95.760002,84.519997
"2018-10-11",214.449997,90.699997,68.379997,156,238.589996,182.220001,50.139999,93.169998,193.850006,1719.359985,101.580002,358.109985,28.360001,327.269989,49.189999,1781.709961,417.679993,57.5,205.190002,68.379997,140.970001,80.709999,301.920013,62.349998,33.669998,90.940002,72.790001,221.820007,44.119999,73.190002,118.43,101.269997,111.150002,79.980003,39.663754,71.199997,42.73,8.81,153.350006,217.419998,192.940002,12.230769,72.5,32.310001,1079.319946,1090.73999,212.970001,189.740005,148.856583,139.020004,44.23,133.839996,108.129997,53.82,17.42,44.639999,107.910004,326.26001,104.230003,194.509995,162.970001,41.189999,93.110001,43.759998,196.729996,61.119999,68.370003,43.490002,105.910004,169.089996,321.100006,74.510002,235.130005,46.779999,76.529999,105.059998,42.810001,78.870003,82.309998,75.900002,64.290001,190.990005,54.860001,59.119999,43.540001,170.399994,31.75,82.800003,99.529999,257.119995,152.089996,113.760002,51.82,129.369995,133.729996,53.330002,70.900002,51.439999,93.919998,81.599998
"2018-10-12",222.110001,90.690002,69.330002,159.440002,248.869995,183.279999,49.77,93.160004,197.389999,1788.609985,103,360.109985,28.459999,330.940002,49.099998,1807.170044,427.700012,57.509998,206.800003,69.839996,142.070007,82.580002,308.73999,62.540001,34.619999,90.790001,73.830002,226.949997,45.709999,74.580002,117.769997,103.379997,112.610001,79.989998,40.121048,71.919998,42.91,8.64,153.740005,221,191.850006,11.846154,73.589996,31.790001,1110.079956,1120.540039,213.869995,192.470001,151.356583,140.850006,44.880001,133.869995,106.949997,54.240002,17.51,44.68,110.480003,327.619995,105.360001,204.220001,163.820007,41.119999,94.690002,43.830002,198.229996,60.060001,69.809998,43.43,109.57,169.360001,339.559998,75.910004,246.539993,47.380001,76.959999,105.279999,43.779999,79.059998,82.309998,79.029999,64.290001,191.690002,56.450001,59.330002,43.580002,171.179993,32.25,84.610001,101.089996,259.609985,152.649994,115.639999,50.790001,129.630005,140.059998,53.73,73.5,52.110001,94.809998,81.379997
"2018-10-15",217.360001,89.18,68.699997,157.919998,238.009995,182.949997,49.049999,92.790001,195.589996,1760.949951,102.620003,358.880005,27.92,328.410004,48.450001,1811.329956,426.940002,57.610001,205.029999,69.209999,141.800003,81.830002,313.890015,62.549999,35.09,90.550003,73.269997,224.509995,44.669998,73.059998,116.940002,101.989998,113.440002,80.129997,39.636852,71.419998,43.029999,8.81,153.520004,221.020004,192.630005,11.682693,72.779999,32.119999,1092.25,1102.439941,215.220001,191.169998,151.366272,141.130005,44.529999,133.949997,106.339996,54.470001,17.540001,44.91,110.620003,331.23999,104.669998,200.320007,163.669998,41.040001,93.82,43.77,198.940002,61.439999,69.459999,43.470001,107.599998,169.639999,333.130005,74.989998,235.380005,47.119999,72.239998,105.629997,43.119999,80.129997,83.489998,77.230003,64.169998,192.259995,56.75,59.549999,44.220001,171.020004,32.360001,84.599998,99.43,260.25,152.190002,115.769997,50.509998,130.330002,137.229996,53.599998,74.720001,53.240002,93.82,80.82
"2018-10-16",222.149994,91.910004,70.949997,161.199997,260.670013,187.990005,49.299999,95.139999,202.339996,1819.959961,104.269997,368.25,28.530001,338.609985,49.349998,1830.27002,408,57.830002,209.830002,69.709999,143.710007,84.279999,321.040009,62.610001,36,91.629997,73.800003,227.679993,45.82,73.720001,117.510002,105.050003,116.190002,80.940002,40.524548,73.57,43.459999,8.8,158.779999,226.179993,194.710007,11.634615,76.309998,32.34,1121.280029,1133.079956,221.699997,193.580002,154.612396,145.119995,45.939999,136.559998,108.620003,55.439999,17.92,45.490002,111.029999,337.130005,105.980003,207.779999,164.070007,41.279999,96.550003,43.849998,202.330002,60.77,71.220001,45.939999,111,171.289993,346.399994,77.480003,245.830002,48.23,73.120003,107.389999,43.93,81.010002,83.5,80.610001,66.120003,195.919998,57.810001,59.68,44.509998,174.089996,32.389999,85.809998,102.150002,272.570007,153.149994,117.480003,50.970001,132.509995,141.740005,53.700001,76.279999,53.73,95.809998,81.199997
"2018-10-17",221.190002,92.269997,70.230003,158.899994,258.910004,191,49.619999,95.75,202.770004,1831.72998,104.339996,365.5,28.9,338.230011,49.150002,1850.51001,411.850006,58.900002,210.520004,69.839996,141.339996,84.279999,319.829987,63.549999,36.400002,91.480003,72.480003,228.490005,45.939999,74.360001,117.290001,104.959999,117.129997,80.769997,40.060524,74,42.990002,8.76,159.419998,223.460007,193.839996,11.721154,75.620003,31.93,1115.689941,1127.589966,228.279999,185.169998,153.149231,134.050003,45.889999,139.460007,109.830002,56.400002,17.950001,45.860001,113.589996,333.399994,102.440002,207.380005,166.770004,41.16,97.290001,44.66,202.929993,60.619999,71.82,47.189999,110.709999,170.820007,364.700012,76.480003,243.059998,47.860001,72.919998,108.309998,44.57,81.860001,84.559998,80.089996,66.099998,193.119995,59.099998,59.240002,44.310001,172.75,32.57,84.419998,101.540001,267.299988,149.889999,118.010002,52.900002,130.070007,142.449997,53.959999,76.980003,54.459999,96.559998,81.5
"2018-10-18",216.020004,89.900002,68.139999,156.199997,250.350006,188.889999,48.610001,96.610001,202.720001,1770.719971,102.839996,359.350006,28.25,330.149994,47.790001,1811.709961,399.869995,55.98,208.699997,68.620003,135.800003,82.949997,318.100006,62.639999,35.939999,90.349998,72.589996,228.580002,45.459999,74.529999,117.470001,101.239998,116.18,81.260002,39.394756,72.440002,43.080002,8.51,154.919998,217.289993,191.220001,11.903846,74.169998,31.08,1087.969971,1097.910034,224.949997,180.440002,150.377914,130.550003,44.970001,139.5,108.089996,55.540001,17.940001,45.610001,113.309998,328,99.709999,203.619995,166.809998,41.040001,95.919998,43.619999,200.380005,60.93,72.209999,46.029999,108.5,171.570007,346.709991,75.599998,239.529999,47.380001,71.900002,107.93,44,80.239998,87.519997,77.480003,65.150002,191.660004,58.639999,58.43,44.299999,173.110001,32.5,83.360001,99.540001,266.809998,148.520004,114.730003,52.130001,128.940002,139.289993,54.650002,76.580002,53.099998,96.169998,81.849998
"2018-10-19",219.309998,87.970001,67.589996,158.279999,245.029999,189.529999,47.200001,97.32,201.800003,1764.030029,106.730003,356.26001,28.32,320.410004,47.400002,1805.73999,401.649994,54.299999,209.830002,68.860001,131.320007,82.410004,321.339996,64.519997,35.98,91.629997,72.489998,229.669998,45.34,74.18,118.139999,100.389999,118.900002,82.75,38.661736,72.269997,44.130001,8.5,154.050003,219.800003,190.259995,12.076923,73.269997,31.200001,1096.459961,1105.180054,226.960007,179.850006,148.711243,129.100006,44,139.050003,107.910004,57.560001,17.98,46.330002,111.919998,328.140015,99.589996,203.059998,167.490005,41.799999,93.940002,43.84,199.850006,61.950001,72.349998,46.419998,108.660004,173.460007,332.670013,74.209999,229.169998,47.59,72.18,110.290001,44.5,87.300003,88.830002,84.779999,65.360001,191.009995,58.66,58.470001,45.07,174.770004,32.869999,82.019997,98.260002,265.299988,148.699997,116.489998,52.5,128.679993,140.080002,54.900002,77.349998,52.889999,97.150002,81.970001
"2018-10-22",220.649994,84.269997,68.519997,159.550003,251.059998,187.639999,44.959999,96.739998,198.020004,1789.300049,104.510002,355.980011,27.379999,315.540009,46.470001,1827.290039,392.359985,50.880001,206.190002,66.589996,128.710007,80.610001,319.609985,63.639999,35.75,88.540001,72.050003,229.059998,45.759998,72.839996,117.209999,98.559998,118.269997,82.639999,37.706791,71.720001,43.5,8.41,154.779999,218.399994,190.139999,11.903846,72.339996,31.34,1101.160034,1111.369995,221.600006,178.75,147.877914,130.020004,45.009998,138.679993,106.360001,56.209999,17.440001,45.970001,112.029999,326.779999,98.389999,204.5,166.630005,41.439999,93.620003,42.900002,201.360001,61.310001,72.57,45.110001,109.629997,172.660004,329.540009,74.900002,231.220001,47.939999,72.290001,109.400002,44.369999,86.599998,87.510002,85.43,66.120003,191.100006,58.900002,56.810001,44.970001,171.880005,32.669998,83.230003,99.720001,262.190002,146.820007,115.639999,51.43,126.400002,140.639999,54.98,77.650002,51.650002,97.139999,81.150002
"2018-10-23",222.729996,82.959999,68.57,158.089996,251.759995,187.649994,44.18,96.07,197.639999,1768.699951,104.379997,350.049988,27.02,316.149994,46.279999,1830,387.48999,50.650002,204,65.730003,118.980003,79.769997,317.890015,63.400002,35.650002,87.040001,69.220001,228.75,45.419998,72.449997,113.400002,97.419998,117.849998,82.300003,36.772026,68.970001,43.529999,8.59,154.389999,218.380005,187.75,12.201923,71.669998,32.119999,1103.689941,1114.910034,218.559998,178.529999,145.930237,131.210007,44.5,138.929993,105.25,56.599998,17.040001,46.360001,110.389999,321.350006,98.120003,202.429993,177.149994,41.259998,93.089996,42.540001,192.550003,61.849998,72.099998,44.52,108.099998,170.630005,333.160004,73.349998,221.059998,47.990002,70.639999,110.129997,44.099998,87.160004,88.5,87.57,66.379997,191.380005,58.810001,55.09,44.73,172.690002,33.02,82.669998,100.25,264.859985,143.919998,114.239998,51.369999,130.020004,139.119995,57.209999,77.260002,51.560001,97.800003,79.839996
"2018-10-24",215.089996,79.410004,66.940002,153.119995,238.440002,178.910004,42.23,92.089996,187.880005,1664.199951,101.839996,354.649994,26.190001,302.049988,45.330002,1753.579956,378.660004,48.830002,199.809998,63.799999,112.339996,74.709999,306.049988,64.639999,34.119999,85.860001,65.690002,223.759995,44.07,69.809998,110.209999,95.809998,111.610001,84.75,35.427032,66.010002,44.52,8.18,146.039993,209.199997,173.240005,11.701923,68.010002,30.559999,1050.709961,1057.119995,209.179993,176.970001,140.833328,127.209999,42.419998,137.470001,103.290001,55.779999,16.51,46.73,106.32,311.130005,96.529999,195.690002,177.350006,41.32,91.470001,40.240002,184.539993,62.310001,70.540001,43.490002,102.32,175.600006,301.829987,72.120003,199.410004,46.759998,68.230003,112.959999,42.48,89.459999,89.199997,83.089996,62.619999,182.110001,58.060001,53.009998,46.02,174.009995,30.360001,82.269997,92.010002,256.320007,140.449997,107.93,50.279999,122.07,134.259995,57.419998,74.199997,50.189999,97.559998,77.620003
"2018-10-25",219.800003,81.730003,67.669998,156.919998,252.919998,180.289993,42.380001,92.849998,188.100006,1782.170044,103.599998,363.769989,26.59,298.470001,46.150002,1804.530029,391.959991,49.209999,201.979996,64.970001,115.629997,72.720001,314.809998,63.82,35.84,88.269997,68.019997,226.399994,45.470001,70.669998,111.580002,98.290001,114.160004,83.639999,35.588432,67.099998,43.849998,8.99,150.949997,213.779999,170.600006,11.346154,68.620003,32,1095.569946,1103.589966,214.009995,179.070007,142.906982,126.449997,44.310001,138.470001,104.860001,55.98,16.58,46.509998,107.889999,306.410004,97.949997,204.199997,175.309998,41,91.760002,40.77,184.990005,63.16,69.959999,44.549999,108.300003,173.199997,312.869995,73.099998,207.839996,47.959999,68.650002,112.849998,43.41,89,90.629997,85.959999,63.200001,176.520004,58.959999,53.299999,45.27,180.820007,29.98,83.830002,91.769997,264.23999,144.149994,107.82,51.27,124.400002,140.520004,56.43,75.739998,51.860001,99.18,78.309998
"2018-10-26",216.300003,80.790001,66.989998,154.449997,245.800003,177.199997,40.919998,92.330002,185.979996,1642.810059,101.25,359.269989,26.389999,300.170013,45.470001,1770.810059,386.929993,50.43,198.490005,64.209999,115.050003,72.449997,295.01001,59.580002,35.240002,85.75,68.480003,218.190002,44.25,70.120003,111.529999,97.139999,113.190002,81.889999,34.969738,66.25,43.619999,8.98,145.369995,210.529999,169.860001,10.865385,69.739998,32.650002,1071.469971,1083.75,212.360001,172.229996,141.511627,124.790001,45.689999,136.970001,103.419998,54.650002,16.59,45.919998,106.389999,305.049988,93.779999,197.490005,173.339996,40.110001,89.75,39.560001,184.949997,63.09,70.400002,43.970001,106.959999,169.889999,299.829987,72.07,198.289993,47.32,67.910004,110.449997,42.599998,87.860001,89,83.370003,62.48,176.889999,58.07,52.900002,44.860001,179.759995,29.09,81.940002,90.559998,258.179993,142.740005,105.309998,50.91,123.230003,137.740005,55.509998,76.230003,51.25,98.940002,77.529999
